produto,quantidade,preco,estado,data_venda,codigo_venda
,5,2500,DF,2025-06-02 22:56:23.530987,VND106393
Notebook,5,3000,BA,2025-01-26 22:56:23.530990,VND106394
Notebook,três,1500,CE,2024-06-29 22:56:23.530993,VND106395
Headset,três,1000,DF,2024-12-09 22:56:23.530995,VND106396
Headset,três,3000,MG,2025-03-27 22:56:23.530998,VND106397
Notebook,3,1000,PR,2024-10-11 22:56:23.531001,VND106398
Teclado,três,2500,SC,2025-05-02 22:56:23.531003,VND106399
Tablet,,3000,CE,2024-07-17 22:56:23.531005,VND106400
Headset,3,2500,BA,2025-03-30 22:56:23.531006,VND106401
Tablet,3,3000,BA,2025-02-06 22:56:23.531008,VND106402
,1,1500,SC,2024-08-26 22:56:23.531010,VND106403
Teclado,2,mil,PE,2025-02-20 22:56:23.531011,VND106404
Notebook,5,2000,MG,2025-02-04 22:56:23.531013,VND106405
Teclado,5,mil,,2025-01-02 22:56:23.531015,VND106406
Headset,2,2000,PE,2025-02-16 22:56:23.531016,VND106407
Celular,5,mil,PE,2025-02-06 22:56:23.531018,VND106408
,2,1000,PR,2024-09-22 22:56:23.531020,VND106409
Notebook,,nan,PR,2025-01-25 22:56:23.531021,VND106410
Monitor,1,3000,RS,2024-12-14 22:56:23.531023,VND106411
,três,2500,RJ,2024-09-03 22:56:23.531024,VND106412
,1,nan,RJ,2025-02-06 22:56:23.531026,VND106413
Tablet,-1,1500,DF,2025-05-21 22:56:23.531027,VND106414
Teclado,1,1500,PE,2025-01-30 22:56:23.531029,VND106415
Notebook,2,1500,,2024-07-01 22:56:23.531030,VND106416
,-1,2000,SC,2025-05-12 22:56:23.531032,VND106417
Teclado,2,2500,PE,2024-07-23 22:56:23.531034,VND106418
Notebook,três,1500,MG,2025-03-11 22:56:23.531035,VND106419
Headset,4,1500,SP,2024-08-01 22:56:23.531037,VND106420
,-1,mil,SC,2024-12-11 22:56:23.531038,VND106421
Headset,três,1000,RJ,2024-11-05 22:56:23.531040,VND106422
,três,3000,CE,2024-08-15 22:56:23.531041,VND106423
Headset,5,3000,RS,2025-01-25 22:56:23.531043,VND106424
,5,3000,RS,2024-11-08 22:56:23.531045,VND106425
Teclado,4,nan,DF,2025-03-22 22:56:23.531046,VND106426
Monitor,4,mil,PE,2024-10-01 22:56:23.531048,VND106427
,1,mil,SC,2024-10-05 22:56:23.531049,VND106428
,três,1000,MG,2024-08-16 22:56:23.531051,VND106429
,4,2000,CE,2025-02-08 22:56:23.531052,VND106430
Headset,2,nan,DF,2024-09-24 22:56:23.531054,VND106431
Notebook,três,1000,BA,2025-02-20 22:56:23.531056,VND106432
,3,1500,DF,2024-07-24 22:56:23.531057,VND106433
,2,2500,BA,2024-09-20 22:56:23.531059,VND106434
Headset,-1,nan,RJ,2025-02-07 22:56:23.531060,VND106435
Celular,4,nan,MG,2025-03-31 22:56:23.531062,VND106436
Headset,5,1500,BA,2024-07-07 22:56:23.531064,VND106437
Teclado,2,1500,PR,2024-07-30 22:56:23.531065,VND106438
Monitor,5,2500,MG,2024-08-10 22:56:23.531067,VND106439
Celular,2,3000,PE,2024-08-18 22:56:23.531068,VND106440
Teclado,5,nan,PE,2025-04-28 22:56:23.531070,VND106441
Teclado,,1000,DF,2024-11-14 22:56:23.531071,VND106442
Teclado,2,2000,,2025-01-29 22:56:23.531073,VND106443
Notebook,-1,1500,RJ,2024-08-08 22:56:23.531075,VND106444
Teclado,5,1500,BA,2025-06-18 22:56:23.531076,VND106445
Notebook,3,2000,PE,2024-12-18 22:56:23.531078,VND106446
Teclado,-1,1000,SP,2025-04-05 22:56:23.531079,VND106447
Tablet,1,1500,SP,2025-05-14 22:56:23.531081,VND106448
,2,2000,BA,2025-06-20 22:56:23.531083,VND106449
Celular,3,mil,,2025-05-19 22:56:23.531084,VND106450
Tablet,1,1500,RJ,2025-02-28 22:56:23.531086,VND106451
Teclado,2,3000,SP,2025-04-08 22:56:23.531088,VND106452
Celular,3,3000,PE,2024-09-26 22:56:23.531089,VND106453
Celular,3,1500,RJ,2024-07-17 22:56:23.531091,VND106454
,-1,mil,BA,2025-03-09 22:56:23.531092,VND106455
Monitor,,1500,MG,2025-03-17 22:56:23.531094,VND106456
Tablet,3,3000,RJ,2024-09-24 22:56:23.531095,VND106457
Monitor,,mil,PE,2024-10-30 22:56:23.531097,VND106458
Celular,4,1500,MG,2024-09-05 22:56:23.531099,VND106459
Notebook,-1,mil,CE,2024-07-12 22:56:23.531101,VND106460
Celular,três,1000,DF,2024-07-04 22:56:23.531102,VND106461
Monitor,5,1000,RS,2025-02-12 22:56:23.531104,VND106462
Tablet,-1,2500,CE,2024-08-30 22:56:23.531106,VND106463
Teclado,1,1000,MG,2024-08-28 22:56:23.531107,VND106464
,5,nan,RS,2025-04-07 22:56:23.531109,VND106465
,5,mil,DF,2024-08-15 22:56:23.531110,VND106466
,três,nan,SC,2025-02-22 22:56:23.531112,VND106467
Teclado,,nan,CE,2025-03-19 22:56:23.531114,VND106468
,três,1500,PE,2025-06-02 22:56:23.531115,VND106469
Tablet,três,1500,RJ,2025-03-23 22:56:23.531117,VND106470
Teclado,5,2000,RJ,2024-09-16 22:56:23.531118,VND106471
,3,mil,RS,2024-07-01 22:56:23.531120,VND106472
Teclado,,nan,RS,2024-08-25 22:56:23.531122,VND106473
Monitor,5,nan,RS,2024-10-01 22:56:23.531123,VND106474
,,1000,BA,2024-09-27 22:56:23.531125,VND106475
,4,3000,PE,2025-06-15 22:56:23.531127,VND106476
Tablet,,mil,,2025-04-09 22:56:23.531128,VND106477
Headset,2,3000,RS,2025-05-24 22:56:23.531130,VND106478
Notebook,3,mil,SP,2024-10-27 22:56:23.531131,VND106479
,1,mil,DF,2024-07-19 22:56:23.531133,VND106480
Notebook,2,2500,RS,2025-06-06 22:56:23.531135,VND106481
Teclado,2,2000,SP,2024-12-13 22:56:23.531136,VND106482
Notebook,três,3000,BA,2024-08-21 22:56:23.531138,VND106483
Tablet,três,2500,SP,2025-01-19 22:56:23.531139,VND106484
Tablet,2,1000,SC,2025-02-26 22:56:23.531141,VND106485
Celular,5,2000,SC,2025-05-09 22:56:23.531142,VND106486
,,2000,SP,2025-01-10 22:56:23.531144,VND106487
,,nan,PE,2024-12-10 22:56:23.531145,VND106488
Celular,-1,mil,BA,2025-03-05 22:56:23.531147,VND106489
Notebook,5,mil,RJ,2025-02-19 22:56:23.531148,VND106490
Headset,3,1500,SP,2025-04-28 22:56:23.531150,VND106491
Celular,5,mil,,2025-01-14 22:56:23.531152,VND106492
Celular,5,mil,MG,2025-05-22 22:56:23.531153,VND106493
Tablet,5,mil,PR,2024-06-25 22:56:23.531155,VND106494
Headset,3,nan,DF,2025-01-16 22:56:23.531156,VND106495
Teclado,-1,1000,,2025-04-06 22:56:23.531158,VND106496
Notebook,3,mil,DF,2024-09-14 22:56:23.531160,VND106497
Celular,4,nan,PE,2024-08-08 22:56:23.531161,VND106498
Headset,-1,2000,RS,2024-12-05 22:56:23.531163,VND106499
,4,nan,PR,2025-03-06 22:56:23.531164,VND106500
,4,mil,RJ,2025-01-20 22:56:23.531166,VND106501
Headset,4,2500,BA,2025-03-11 22:56:23.531167,VND106502
,,nan,SC,2024-07-14 22:56:23.531169,VND106503
Notebook,2,3000,RS,2025-04-03 22:56:23.531171,VND106504
Headset,2,1000,SC,2025-04-02 22:56:23.531172,VND106505
,4,1000,RJ,2025-01-18 22:56:23.531174,VND106506
Headset,4,2000,PR,2024-07-17 22:56:23.531175,VND106507
Headset,1,nan,PE,2024-09-27 22:56:23.531177,VND106508
,três,2000,,2025-02-02 22:56:23.531179,VND106509
,2,2000,CE,2025-04-18 22:56:23.531180,VND106510
,três,2500,SC,2024-08-31 22:56:23.531182,VND106511
Celular,três,1500,PR,2024-11-17 22:56:23.531183,VND106512
Notebook,1,2000,SP,2025-05-18 22:56:23.531185,VND106513
,três,1500,CE,2024-09-04 22:56:23.531186,VND106514
Headset,-1,1500,SC,2024-11-09 22:56:23.531188,VND106515
Headset,1,1000,BA,2025-04-13 22:56:23.531190,VND106516
Celular,três,3000,DF,2025-03-10 22:56:23.531191,VND106517
Notebook,três,3000,CE,2025-01-08 22:56:23.531193,VND106518
Tablet,5,nan,SP,2024-10-06 22:56:23.531194,VND106519
,três,2500,RJ,2024-10-18 22:56:23.531196,VND106520
Celular,,2500,MG,2024-10-14 22:56:23.531197,VND106521
Notebook,-1,3000,SP,2025-03-11 22:56:23.531199,VND106522
,3,nan,RJ,2025-03-23 22:56:23.531200,VND106523
Headset,2,mil,RJ,2024-11-13 22:56:23.531202,VND106524
Notebook,4,3000,PR,2025-02-01 22:56:23.531203,VND106525
Notebook,três,nan,DF,2024-09-14 22:56:23.531205,VND106526
Teclado,-1,nan,SC,2024-12-22 22:56:23.531207,VND106527
Notebook,4,nan,CE,2024-07-31 22:56:23.531208,VND106528
Tablet,3,nan,RS,2025-06-01 22:56:23.531210,VND106529
Notebook,-1,1000,CE,2025-04-11 22:56:23.531211,VND106530
Tablet,2,1000,DF,2024-11-27 22:56:23.531213,VND106531
Headset,-1,3000,CE,2024-12-16 22:56:23.531214,VND106532
Tablet,4,nan,RJ,2025-01-01 22:56:23.531216,VND106533
,4,2000,CE,2025-04-04 22:56:23.531218,VND106534
Headset,5,nan,MG,2024-07-24 22:56:23.531219,VND106535
Headset,três,2000,,2024-08-22 22:56:23.531221,VND106536
Tablet,1,1000,MG,2025-04-01 22:56:23.531222,VND106537
,-1,nan,,2024-08-07 22:56:23.531224,VND106538
Celular,4,1500,CE,2024-10-27 22:56:23.531225,VND106539
Monitor,,3000,PR,2025-05-25 22:56:23.531227,VND106540
,2,nan,,2025-06-03 22:56:23.531229,VND106541
Notebook,,2500,PE,2024-08-04 22:56:23.531230,VND106542
Teclado,3,2000,PR,2024-11-18 22:56:23.531232,VND106543
Monitor,-1,mil,CE,2025-01-15 22:56:23.531233,VND106544
Notebook,5,mil,PE,2025-06-01 22:56:23.531235,VND106545
,2,nan,BA,2024-12-30 22:56:23.531236,VND106546
,5,1500,RJ,2024-12-11 22:56:23.531238,VND106547
Notebook,1,2000,,2025-06-17 22:56:23.531239,VND106548
Headset,4,1500,RS,2024-11-05 22:56:23.531241,VND106549
Notebook,três,mil,RJ,2025-03-12 22:56:23.531242,VND106550
Teclado,2,3000,BA,2024-12-15 22:56:23.531244,VND106551
,3,mil,RJ,2025-03-05 22:56:23.531246,VND106552
Notebook,três,3000,RS,2025-01-07 22:56:23.531247,VND106553
Tablet,-1,3000,SC,2025-02-19 22:56:23.531249,VND106554
Monitor,1,1000,,2024-07-11 22:56:23.531250,VND106555
Tablet,1,mil,SP,2024-11-15 22:56:23.531252,VND106556
Teclado,5,mil,PE,2024-11-04 22:56:23.531254,VND106557
Notebook,1,1500,RJ,2024-11-14 22:56:23.531255,VND106558
,2,nan,RS,2025-06-14 22:56:23.531259,VND106559
Teclado,5,2500,,2025-05-03 22:56:23.531260,VND106560
Headset,três,2500,PE,2025-03-03 22:56:23.531263,VND106561
Tablet,1,3000,RS,2025-04-03 22:56:23.531265,VND106562
Tablet,-1,2500,MG,2024-11-11 22:56:23.531268,VND106563
Celular,três,2000,SC,2024-11-22 22:56:23.531271,VND106564
Notebook,3,1500,SP,2024-06-29 22:56:23.531273,VND106565
Headset,-1,1500,SP,2024-07-09 22:56:23.531276,VND106566
,,1500,PE,2024-12-07 22:56:23.531279,VND106567
Tablet,2,2000,PR,2024-06-28 22:56:23.531281,VND106568
Tablet,3,nan,DF,2025-01-27 22:56:23.531284,VND106569
Headset,3,1000,DF,2025-03-24 22:56:23.531286,VND106570
Teclado,5,2000,,2024-07-24 22:56:23.531289,VND106571
Teclado,4,1500,,2025-03-28 22:56:23.531292,VND106572
Notebook,5,1500,MG,2025-03-23 22:56:23.531294,VND106573
,2,mil,PE,2025-01-14 22:56:23.531297,VND106574
Celular,2,1500,,2024-08-07 22:56:23.531299,VND106575
Tablet,5,nan,PE,2025-05-24 22:56:23.531302,VND106576
,4,2500,SP,2024-12-16 22:56:23.531305,VND106577
,-1,1000,DF,2024-07-22 22:56:23.531307,VND106578
Celular,5,2000,PR,2025-03-15 22:56:23.531310,VND106579
,2,1500,RJ,2024-09-28 22:56:23.531312,VND106580
,4,mil,RJ,2024-06-28 22:56:23.531314,VND106581
Teclado,2,mil,RJ,2024-11-20 22:56:23.531317,VND106582
Teclado,4,3000,RS,2025-04-11 22:56:23.531319,VND106583
Monitor,4,1000,PR,2024-09-06 22:56:23.531323,VND106584
,três,mil,BA,2024-09-18 22:56:23.531325,VND106585
Notebook,5,3000,,2024-11-20 22:56:23.531328,VND106586
,5,1000,BA,2024-10-01 22:56:23.531331,VND106587
Monitor,5,1500,CE,2025-01-04 22:56:23.531334,VND106588
,4,1000,DF,2025-06-18 22:56:23.531337,VND106589
Monitor,4,1000,CE,2024-09-03 22:56:23.531339,VND106590
Monitor,2,1500,PR,2024-12-04 22:56:23.531342,VND106591
Notebook,3,nan,DF,2025-01-01 22:56:23.531344,VND106592
Notebook,5,mil,BA,2024-08-20 22:56:23.531347,VND106593
Headset,três,3000,PE,2024-07-06 22:56:23.531349,VND106594
Celular,,nan,DF,2025-04-07 22:56:23.531353,VND106595
Celular,2,3000,MG,2025-02-14 22:56:23.531355,VND106596
Headset,2,2500,MG,2025-06-19 22:56:23.531358,VND106597
Headset,1,mil,PR,2024-07-26 22:56:23.531361,VND106598
Teclado,5,3000,,2024-08-14 22:56:23.531363,VND106599
,-1,3000,CE,2025-06-10 22:56:23.531366,VND106600
Monitor,2,1000,,2025-02-13 22:56:23.531368,VND106601
,1,2500,BA,2024-09-02 22:56:23.531369,VND106602
Headset,,1500,BA,2024-12-25 22:56:23.531371,VND106603
Tablet,três,1500,SP,2025-04-13 22:56:23.531373,VND106604
Celular,,2000,SP,2025-02-19 22:56:23.531374,VND106605
Headset,-1,2500,MG,2025-06-14 22:56:23.531376,VND106606
Tablet,5,1000,PR,2025-04-19 22:56:23.531377,VND106607
Tablet,4,2000,CE,2025-05-12 22:56:23.531379,VND106608
Tablet,1,2000,BA,2025-03-21 22:56:23.531380,VND106609
Teclado,4,1500,RJ,2024-10-05 22:56:23.531382,VND106610
Teclado,,3000,SC,2024-07-27 22:56:23.531384,VND106611
,,1000,SC,2024-07-29 22:56:23.531385,VND106612
,3,2500,CE,2025-03-10 22:56:23.531387,VND106613
Tablet,3,2000,BA,2024-12-20 22:56:23.531388,VND106614
,três,1000,PE,2025-06-10 22:56:23.531390,VND106615
Teclado,-1,1500,MG,2024-10-06 22:56:23.531391,VND106616
Monitor,3,2000,RJ,2024-11-15 22:56:23.531393,VND106617
Tablet,3,2000,CE,2025-03-24 22:56:23.531395,VND106618
Monitor,-1,nan,SC,2025-06-11 22:56:23.531396,VND106619
Monitor,2,1500,,2025-05-31 22:56:23.531398,VND106620
Tablet,3,nan,PE,2024-07-24 22:56:23.531399,VND106621
Celular,2,1500,,2024-09-24 22:56:23.531401,VND106622
,2,1500,DF,2025-04-07 22:56:23.531402,VND106623
Tablet,5,nan,CE,2025-05-19 22:56:23.531404,VND106624
,2,mil,SP,2024-07-11 22:56:23.531406,VND106625
Tablet,2,1000,SP,2024-09-28 22:56:23.531407,VND106626
Teclado,3,1000,,2025-04-15 22:56:23.531409,VND106627
Tablet,2,mil,RS,2025-04-26 22:56:23.531410,VND106628
Celular,4,1000,CE,2025-01-01 22:56:23.531415,VND106629
Teclado,-1,3000,PR,2024-09-06 22:56:23.531417,VND106630
,3,2000,PR,2024-07-17 22:56:23.531419,VND106631
Notebook,-1,1000,RJ,2024-08-02 22:56:23.531420,VND106632
Notebook,1,3000,MG,2024-11-25 22:56:23.531422,VND106633
Monitor,3,2000,BA,2024-07-10 22:56:23.531423,VND106634
,2,1000,RJ,2024-07-27 22:56:23.531425,VND106635
Monitor,4,1500,DF,2025-04-11 22:56:23.531427,VND106636
Celular,-1,mil,CE,2024-12-18 22:56:23.531430,VND106637
Headset,3,2500,RS,2024-08-09 22:56:23.531433,VND106638
,4,1000,PR,2025-06-25 22:56:23.531435,VND106639
,-1,2500,,2024-12-05 22:56:23.531438,VND106640
,1,1000,CE,2024-08-19 22:56:23.531441,VND106641
Notebook,,1500,RS,2024-07-17 22:56:23.531444,VND106642
Monitor,três,mil,SC,2024-08-01 22:56:23.531446,VND106643
,três,mil,BA,2024-10-02 22:56:23.531449,VND106644
Notebook,1,2500,PE,2024-11-16 22:56:23.531452,VND106645
Celular,,3000,SP,2025-06-01 22:56:23.531454,VND106646
Celular,5,1500,SP,2025-01-25 22:56:23.531457,VND106647
Headset,,2500,RS,2024-08-19 22:56:23.531460,VND106648
,5,2500,DF,2025-01-13 22:56:23.531462,VND106649
Headset,3,nan,CE,2025-05-16 22:56:23.531465,VND106650
Teclado,5,nan,RJ,2024-12-28 22:56:23.531467,VND106651
,três,1500,,2024-10-17 22:56:23.531470,VND106652
,três,1500,MG,2024-10-06 22:56:23.531472,VND106653
Celular,4,1500,PE,2025-03-03 22:56:23.531475,VND106654
Monitor,5,2000,RS,2025-02-07 22:56:23.531478,VND106655
Notebook,4,3000,MG,2024-08-23 22:56:23.531480,VND106656
Tablet,três,1000,SC,2024-09-26 22:56:23.531483,VND106657
Headset,-1,nan,SC,2025-05-20 22:56:23.531486,VND106658
Tablet,-1,mil,RS,2024-11-08 22:56:23.531489,VND106659
,,mil,RS,2025-05-05 22:56:23.531491,VND106660
Monitor,,2500,SC,2025-04-20 22:56:23.531494,VND106661
Headset,,nan,RJ,2025-06-03 22:56:23.531497,VND106662
Tablet,5,1000,SC,2025-03-10 22:56:23.531499,VND106663
,,1500,RJ,2025-01-01 22:56:23.531502,VND106664
Monitor,5,mil,MG,2025-03-13 22:56:23.531504,VND106665
Notebook,5,nan,RJ,2024-08-06 22:56:23.531507,VND106666
,2,3000,SP,2024-07-22 22:56:23.531510,VND106667
Monitor,2,3000,SP,2024-09-05 22:56:23.531512,VND106668
Teclado,5,2000,CE,2024-07-26 22:56:23.531515,VND106669
Headset,-1,nan,BA,2024-12-05 22:56:23.531517,VND106670
Celular,4,1500,RS,2025-05-04 22:56:23.531520,VND106671
Notebook,três,2500,DF,2024-07-23 22:56:23.531522,VND106672
,três,2000,PR,2024-11-16 22:56:23.531525,VND106673
,3,1500,RJ,2024-10-02 22:56:23.531528,VND106674
,1,2000,,2024-09-24 22:56:23.531530,VND106675
Tablet,2,nan,DF,2024-10-21 22:56:23.531533,VND106676
Headset,5,1000,CE,2024-09-01 22:56:23.531536,VND106677
,1,mil,BA,2024-07-12 22:56:23.531538,VND106678
Celular,2,nan,DF,2025-01-18 22:56:23.531541,VND106679
Monitor,3,1500,DF,2024-09-13 22:56:23.531543,VND106680
Celular,três,2500,SP,2025-02-11 22:56:23.531546,VND106681
Headset,4,2500,PE,2024-10-17 22:56:23.531549,VND106682
Headset,5,1500,BA,2025-02-26 22:56:23.531551,VND106683
Teclado,3,2000,PR,2024-09-14 22:56:23.531553,VND106684
Teclado,três,3000,MG,2024-08-05 22:56:23.531556,VND106685
Celular,-1,1500,,2024-08-17 22:56:23.531559,VND106686
Monitor,2,mil,CE,2024-10-21 22:56:23.531562,VND106687
Celular,5,nan,RS,2024-07-16 22:56:23.531564,VND106688
Headset,1,2500,RS,2024-12-15 22:56:23.531567,VND106689
Headset,-1,1000,MG,2025-02-07 22:56:23.531569,VND106690
Tablet,três,2500,,2025-01-17 22:56:23.531572,VND106691
Teclado,-1,3000,CE,2024-09-23 22:56:23.531575,VND106692
,,2500,MG,2025-03-30 22:56:23.531578,VND106693
,4,3000,RJ,2025-01-03 22:56:23.531581,VND106694
,três,mil,,2025-03-08 22:56:23.531583,VND106695
Tablet,-1,1500,CE,2024-12-21 22:56:23.531586,VND106696
Notebook,2,2500,CE,2025-05-29 22:56:23.531589,VND106697
,4,2000,DF,2024-08-28 22:56:23.531592,VND106698
Headset,5,nan,BA,2025-03-04 22:56:23.531594,VND106699
Tablet,,2000,BA,2025-06-03 22:56:23.531596,VND106700
Celular,três,nan,,2025-05-17 22:56:23.531597,VND106701
Teclado,3,2500,DF,2025-01-17 22:56:23.531599,VND106702
Teclado,4,mil,SC,2024-12-02 22:56:23.531600,VND106703
Monitor,1,2500,CE,2024-08-02 22:56:23.531602,VND106704
Celular,2,nan,PE,2024-08-03 22:56:23.531603,VND106705
Monitor,três,mil,DF,2025-03-02 22:56:23.531605,VND106706
Tablet,1,1000,MG,2024-12-31 22:56:23.531607,VND106707
,4,mil,SC,2024-08-29 22:56:23.531608,VND106708
,três,2500,PR,2025-05-03 22:56:23.531610,VND106709
Notebook,,1000,SC,2025-03-27 22:56:23.531611,VND106710
Celular,3,1000,MG,2025-01-01 22:56:23.531613,VND106711
Celular,3,nan,CE,2024-06-25 22:56:23.531614,VND106712
Celular,1,1000,BA,2025-06-25 22:56:23.531616,VND106713
Monitor,5,1000,RJ,2024-12-22 22:56:23.531618,VND106714
Tablet,5,1500,CE,2024-12-31 22:56:23.531619,VND106715
Celular,,mil,MG,2025-05-12 22:56:23.531621,VND106716
,3,2000,SC,2025-05-10 22:56:23.531622,VND106717
Celular,1,1000,RS,2024-09-27 22:56:23.531624,VND106718
Teclado,1,2000,RJ,2025-03-20 22:56:23.531625,VND106719
,três,1000,SP,2025-01-04 22:56:23.531627,VND106720
Notebook,três,2000,CE,2025-05-22 22:56:23.531628,VND106721
,1,2500,MG,2025-02-01 22:56:23.531630,VND106722
Teclado,três,2500,PR,2025-04-24 22:56:23.531631,VND106723
Teclado,4,2000,CE,2025-01-10 22:56:23.531634,VND106724
Notebook,três,mil,CE,2025-01-31 22:56:23.531636,VND106725
,,1000,DF,2024-07-12 22:56:23.531639,VND106726
Tablet,5,1500,SC,2025-03-11 22:56:23.531642,VND106727
Teclado,5,mil,PE,2024-09-12 22:56:23.531644,VND106728
Tablet,4,2000,CE,2024-11-06 22:56:23.531647,VND106729
Teclado,2,mil,MG,2025-04-28 22:56:23.531649,VND106730
Headset,4,3000,SC,2024-10-07 22:56:23.531653,VND106731
Notebook,,1500,RS,2024-10-02 22:56:23.531657,VND106732
Teclado,1,3000,PR,2025-03-11 22:56:23.531659,VND106733
Headset,4,2000,PR,2025-06-13 22:56:23.531661,VND106734
,1,1000,CE,2025-02-17 22:56:23.531662,VND106735
Monitor,,mil,SP,2024-09-30 22:56:23.531664,VND106736
Headset,-1,mil,SC,2024-12-31 22:56:23.531665,VND106737
Celular,,3000,RS,2025-04-26 22:56:23.531667,VND106738
Teclado,3,mil,BA,2024-07-09 22:56:23.531669,VND106739
Headset,1,2000,DF,2025-05-20 22:56:23.531670,VND106740
Tablet,5,1500,,2025-02-18 22:56:23.531672,VND106741
Monitor,4,1000,SP,2024-12-09 22:56:23.531674,VND106742
,-1,3000,BA,2025-04-24 22:56:23.531675,VND106743
Teclado,,mil,DF,2024-12-25 22:56:23.531677,VND106744
Celular,1,2000,,2025-05-08 22:56:23.531679,VND106745
,-1,1000,PR,2025-02-14 22:56:23.531680,VND106746
Headset,2,1000,BA,2025-02-22 22:56:23.531682,VND106747
,3,2500,SP,2024-09-02 22:56:23.531683,VND106748
,2,1000,DF,2024-11-21 22:56:23.531685,VND106749
Monitor,,2000,SP,2024-12-01 22:56:23.531687,VND106750
,2,1500,SP,2024-10-16 22:56:23.531688,VND106751
,2,nan,,2025-02-11 22:56:23.531690,VND106752
,3,2500,DF,2025-01-31 22:56:23.531691,VND106753
Teclado,3,2000,RS,2024-12-19 22:56:23.531693,VND106754
,três,2000,PR,2025-06-19 22:56:23.531694,VND106755
Monitor,3,2000,CE,2024-12-20 22:56:23.531696,VND106756
Celular,-1,3000,PE,2024-07-12 22:56:23.531698,VND106757
Headset,três,mil,RJ,2024-10-30 22:56:23.531699,VND106758
Monitor,3,3000,CE,2024-09-09 22:56:23.531701,VND106759
Monitor,2,1500,BA,2025-04-09 22:56:23.531703,VND106760
Notebook,5,2000,DF,2024-07-11 22:56:23.531705,VND106761
Monitor,5,mil,,2025-04-06 22:56:23.531708,VND106762
,três,3000,RS,2024-08-05 22:56:23.531711,VND106763
Notebook,3,3000,,2024-07-29 22:56:23.531713,VND106764
Headset,-1,3000,RS,2025-04-11 22:56:23.531716,VND106765
,4,1500,BA,2024-10-08 22:56:23.531719,VND106766
Teclado,1,1500,SC,2025-01-01 22:56:23.531722,VND106767
Teclado,,2000,SP,2025-02-02 22:56:23.531724,VND106768
Headset,-1,2500,RJ,2025-03-23 22:56:23.531726,VND106769
Headset,4,2000,BA,2025-03-10 22:56:23.531729,VND106770
,,3000,BA,2025-02-11 22:56:23.531732,VND106771
Tablet,4,nan,PE,2025-05-20 22:56:23.531734,VND106772
,4,mil,CE,2025-06-16 22:56:23.531737,VND106773
Headset,três,3000,BA,2024-11-23 22:56:23.531739,VND106774
Monitor,5,1000,SC,2025-03-26 22:56:23.531742,VND106775
,1,nan,BA,2025-01-17 22:56:23.531743,VND106776
Teclado,4,nan,BA,2024-07-27 22:56:23.531745,VND106777
Celular,3,mil,,2025-02-01 22:56:23.531746,VND106778
,,2000,CE,2025-01-24 22:56:23.531748,VND106779
Teclado,-1,3000,BA,2025-05-24 22:56:23.531750,VND106780
Notebook,5,3000,SC,2025-05-27 22:56:23.531751,VND106781
,,2500,CE,2024-07-18 22:56:23.531753,VND106782
Teclado,três,1000,MG,2025-04-13 22:56:23.531754,VND106783
Tablet,3,2000,PR,2025-03-22 22:56:23.531756,VND106784
,3,1500,PR,2025-03-21 22:56:23.531757,VND106785
,4,2000,SP,2024-12-02 22:56:23.531759,VND106786
,3,nan,,2025-06-06 22:56:23.531760,VND106787
Headset,1,2000,RJ,2025-04-09 22:56:23.531762,VND106788
,três,2500,RS,2025-04-24 22:56:23.531763,VND106789
,3,2000,PE,2024-06-30 22:56:23.531765,VND106790
Headset,4,2500,SC,2024-08-20 22:56:23.531767,VND106791
Teclado,,nan,PR,2025-01-03 22:56:23.531768,VND106792
Celular,três,2500,MG,2024-12-27 22:56:23.531770,VND106793
Celular,3,mil,SC,2025-04-13 22:56:23.531771,VND106794
,5,mil,CE,2024-10-07 22:56:23.531773,VND106795
Tablet,três,3000,MG,2025-01-10 22:56:23.531775,VND106796
Notebook,três,1500,SC,2024-07-01 22:56:23.531776,VND106797
Teclado,-1,nan,PR,2025-01-12 22:56:23.531778,VND106798
Headset,5,2500,RS,2025-02-12 22:56:23.531779,VND106799
,5,1000,DF,2025-03-25 22:56:23.531781,VND106800
Teclado,,nan,PE,2024-07-21 22:56:23.531782,VND106801
,2,1000,PE,2024-11-21 22:56:23.531784,VND106802
Tablet,-1,1500,SC,2025-04-20 22:56:23.531785,VND106803
Monitor,5,2500,PR,2024-12-20 22:56:23.531787,VND106804
Monitor,5,nan,MG,2025-06-02 22:56:23.531788,VND106805
Tablet,2,nan,PR,2024-10-02 22:56:23.531790,VND106806
Headset,,1500,PR,2025-03-21 22:56:23.531792,VND106807
,-1,3000,BA,2025-04-24 22:56:23.531793,VND106808
Tablet,5,1000,DF,2024-10-19 22:56:23.531795,VND106809
,4,nan,BA,2024-12-28 22:56:23.531796,VND106810
